id,price,raw_price_text,product_name,slug,merchant_name,price_type
118995,20354.66,"20 354.66 DH","Reflex Canon EOS 90D + objectif EF-S 18-135mm IS USM (3616C017AA)",reflex-canon-eos-90d-objectif-ef-s-18-135mm-is-usm-3616c017aa,Technoplace,has_dot
136035,20358.24,"20 358.24 DH","Imprimante A3 Multifonction Laser Couleur Canon imageRUNNER ADVANCE C3125i (3653C005AA)",imprimante-a3-multifonction-laser-couleur-canon-image-runner-advance-c3125i-3653c005aa,Technoplace,has_dot
116514,20439.6,"20 439.60 DH","Pc portable Asus Zenbook Duo UX482E (90NB0S51-M01040)",pc-portable-asus-zenbook-duo-ux482e-90nb0s51-m01040,Technoplace,has_dot
116487,20484.8,"20 484.80 DH","Pc portable HP OMEN 16-b1003nk (6D6Z1EA)",pc-portable-hp-omen-16-b1003nk-6d6z1ea,Technoplace,has_dot
116683,20493.6,"20 493.60 DH","Asus Zenbook Pro 15 (90NB0V92-M00HE0)",asus-zenbook-pro-15-90nb0v92-m00he0,Technoplace,has_dot
140445,20528.66,"20 528.66 DH","PC Portable Lenovo ThinkPad L13 Yoga Gen 2 (20VK0002FE)",pc-portable-lenovo-think-pad-l13-yoga-gen-2-20vk0002fe,Technoplace,has_dot
116368,20547.34,"20 547.34 DH","Pc portable Dell Latitude 5530 i5-1235U (N210L5530MLK15EMEA)",pc-portable-dell-latitude-5530-i5-1235u-n210l5530mlk15emea,Technoplace,has_dot
139458,20572.8,"20 572.80 DH","Ordinateur portable HP ZBook Firefly 14 G10 (DS5758)",ordinateur-portable-hp-z-book-firefly-14-g10-ds5758,Technoplace,has_dot
116703,20692.8,"20 692.80 DH","Pc portable ASUS ROG ZEPHYRUS G14 GA401QC-K2123W, R7-5800HS, 16Go, RTX3050, Ecran 14"" WQHD 120Hz",pc-portable-asus-rog-zephyrus-g14-ga401qc-k2123w-r7-5800hs-16go-rtx3050-ecran-14-wqhd-120hz,Technoplace,has_dot
125374,20799.6,"20 799.60 DH","Téléviseur Samsung 85"" CU8000 Crystal UHD 4K (UA85CU8000UXMV)",televiseur-samsung-85-cu8000-crystal-uhd-4k-ua85cu8000uxmv,Technoplace,has_dot
145157,20821.98,"20 821.98 DH","Smartphone SAMSUNGGalaxy Z Fold 3 7.6"" 12+512 SILVER (",smartphone-samsung-galaxy-z-fold-3-7-6-12-512-silver,Technoplace,has_dot
140286,20848.3,"20 848.30 DH","Pc Portable Lenovo ThinkPad T14 Gen 3 (Intel) (21AH006JFE)",pc-portable-lenovo-think-pad-t14-gen-3-intel-21ah006jfe,Micromad,has_dot
139457,20905.2,"20 905.20 DH","Ordinateur portable HP ZBook Firefly 16 G10 (DS5759)",ordinateur-portable-hp-z-book-firefly-16-g10-ds5759,Technoplace,has_dot
144990,21043.2,"21 043.20 DH","Samsung Galaxy Z Fold5 12+256GB Icy Blue (SM-F946BLBDMWD)",samsung-galaxy-z-fold5-12-256gb-icy-blue-sm-f946blbdmwd,Technoplace,has_dot
115456,21068.66,"21 068.66 DH","Station de travail mobile HP ZBook Firefly G11 (86B01EA)",station-de-travail-mobile-hp-zbook-firefly-g11-86b01ea,Technoplace,has_dot
139195,21069.6,"21 069.60 DH","PC Portable HP ZBook Firefly 14 G10 i7-1355U 14&quot; 16Go 512Go SSD(866H4EA)",pc-portable-hp-z-book-firefly-14-g10-i7-1355u-14-quot-16go-512go-ssd-866h4ea,Technoplace,has_dot
116396,21132.65,"21 132.65 DH","Pc portable Asus Rog Flow NR2201 (90NR07Y1-M005E0)",pc-portable-asus-rog-flow-nr2201-90nr07y1-m005e0,Micromad,has_dot
109386,21136.67,"21 136.67 DH","Epson EB-2250U Projecteur à focale standard 3LCD WUXGA 5000 Lumens",epson-eb-2250u-projecteur-a-focale-standard-3lcd-wuxga-5000-lumens,Technoplace,has_dot
119005,21159.34,"21 159.34 DH","Canon RF 14-35mm F4L IS USM Lens 12M.",canon-rf-14-35mm-f4l-is-usm-lens-12m,Technoplace,has_dot
116555,21307.2,"21 307.20 DH","PC Portable Asus Vivobook Pro 16 N7600 (90NB0UI3-M00BN0)",pc-portable-asus-vivobook-pro-16-n7600-90nb0ui3-m00bn0,Technoplace,has_dot
115962,21320.4,"21 320.40 DH","Ordinateur Portable Lenovo Thinkpad T16 Gen 2 (21HH005BFE)",ordinateur-portable-lenovo-thinkpad-t16-gen-2-21hh005bfe,Technoplace,has_dot
116063,21320.4,"21 320.40 DH","Ordinateur portable Dell Latitude 7430 (DL-LAT7430-I7-W)",ordinateur-portable-dell-latitude-7430-dl-lat7430-i7-w,Technoplace,has_dot
109354,21423.6,"21 423.60 DH","Epson EB-2245U vidéo-projecteur Projecteur à focale standard 4200 ANSI lumens 3LCD WUXGA (1920x1200) Blanc",epson-eb-2245u-video-projecteur-projecteur-a-focale-standard-4200-ansi-lumens-3lcd-wuxga-1920x1200-blanc,Technoplace,has_dot
142426,21573.34,"21 573.34 DH","DELL PowerEdge R250 serveur 2000 GB Rack (2 U) Intel Xeon E 2,8 GHz 16 GB 450 W (PER250CM1)",dell-power-edge-r250-serveur-2000-gb-rack-2-u-intel-xeon-e-2-8-g-hz-16-gb-450-w-per250cm1,Technoplace,has_dot
139680,21586.8,"21 586.80 DH","HP Spectre x360 14-ef2001nk Hybride (2-en-1) 34,3 cm (13.5"") Écran tactile WUXGA+ i7-1355U 16 Go 1 To SSD Windows 11 Home Noir",hp-spectre-x360-14-ef2001nk-hybride-2-en-1-34-3-cm-13-5-ecran-tactile-wuxga-i7-1355u-16-go-1-to-ssd-windows-11-home-noir,Technoplace,has_dot
115400,21635.33,"21 635.33 DH","Ordinateur portable HP Spectre x360 convertible 14-eu0009nk (A76C1EA)",ordinateur-portable-hp-spectre-x360-convertible-14-eu0009nk-a76c1ea,Technoplace,has_dot
122678,21782.84,"21 782.84 DH","Smartphone Z FOLD 3 12Go RAM 512 Go – Noir",smartphone-z-fold-3-12go-ram-512-go-noir,Technoplace,has_dot
116824,21788.4,"21 788.40 DH","Pc portable HP OMEN 15-dc1000nk / i7 9è Gén / 16 Go (7bl05ea)",pc-portable-hp-omen-15-dc1000nk-i7-9e-gen-16-go-7bl05ea,Technoplace,has_dot
140866,21853.2,"21 853.20 DH","Pc Portable Hp EliteBook x360 i7 8Go 512Go",pc-portable-hp-elite-book-x360-i7-8go-512go,Technoplace,has_dot
116258,21903.6,"21 903.60 DH","Ordinateur Portable Lenovo Thinkpad T480s |i5-8GB-256GB SSD-14""| (20L7001VFE)",ordinateur-portable-lenovo-thinkpad-t480s-i5-8gb-256gb-ssd-14-20l7001vfe,Technoplace,has_dot
142373,21999.6,"21 999.60 DH","Hewlett Packard Enterprise ProLiant DL20 Gen10 Plus serveur Rack (1 U) Intel Xeon E 2,9 GHz 16 GB 500 W (P44115-421)",hewlett-packard-enterprise-pro-liant-dl20-gen10-plus-serveur-rack-1-u-intel-xeon-e-2-9-g-hz-16-gb-500-w-p44115-421,Technoplace,has_dot
143714,22009.33,"22 009.33 DH","Appareil Photo Hybride Canon EOS R7 + Objectif RF-S 18-150mm F3.5-6.3 IS STM (5137C010AA)",appareil-photo-hybride-canon-eos-r7-objectif-rf-s-18-150mm-f3-5-6-3-is-stm-5137c010aa,Technoplace,has_dot
144862,22118.4,"22 118.40 DH","Samsung Galaxy S24 Ultra 12+1TB – Titanium Yellow",samsung-galaxy-s24-ultra-12-1tb-titanium-yellow,Technoplace,has_dot
144870,22118.66,"22 118.66 DH","Samsung Galaxy S24 Ultra 12+1TB – Titanium Black",samsung-galaxy-s24-ultra-12-1tb-titanium-black,Technoplace,has_dot
144876,22118.66,"22 118.66 DH","Samsung Galaxy S24 Ultra 12+1TB – Titanium Violet",samsung-galaxy-s24-ultra-12-1tb-titanium-violet,Technoplace,has_dot
144880,22118.66,"22 118.66 DH","Samsung Galaxy S24 Ultra 12+1TB – Titanium Gray",samsung-galaxy-s24-ultra-12-1tb-titanium-gray,Technoplace,has_dot
115214,22157.52,"22 157.52 DH","Pc de bureau Asus Gamer ROG STRIX GA15 G15DK (90PF02Q1-M019H0)",pc-de-bureau-asus-gamer-rog-strix-ga15-g15dk-90pf02q1-m019h0,Micromad,has_dot
116280,22200.84,"22 200.84 DH","HP Elitebook 1040 G9 (5P7Y2ES)",hp-elitebook-1040-g9-5p7y2es,Technoplace,has_dot
138887,22241.66,"22 241.66 DH","Apple iMac 27"" 5120 x 2880 pixels 8 Go 1 To Fusion Drive AMD Radeon Pro 570 macOS Sierra 10.12 Argent",apple-i-mac-27-5120-x-2880-pixels-8-go-1-to-fusion-drive-amd-radeon-pro-570-mac-os-sierra-10-12-argent,Fournipro.ma,has_dot
136580,22349.33,"22 349.33 DH","Epson TM-C3500 imprimante pour étiquettes Jet d'encre Couleur 720 x 360 DPI Avec fil",epson-tm-c3500-imprimante-pour-etiquettes-jet-d-encre-couleur-720-x-360-dpi-avec-fil,Technoplace,has_dot
144949,22400.4,"22 400.40 DH","Samsung Galaxy Z Fold5 12+512GB Icy Blue (SM-F946BLBGMWD)",samsung-galaxy-z-fold5-12-512gb-icy-blue-sm-f946blbgmwd,Technoplace,has_dot
116398,22413.6,"22 413.60 DH","Pc portable Asus Rog Flow NR2201 (90NR07Y1-M005E0)",pc-portable-asus-rog-flow-nr2201-90nr07y1-m005e0,Technoplace,has_dot
116405,22466.4,"22 466.40 DH","Pc portable Asus Zenbook FLIP (90NB0RZ2-M16080)",pc-portable-asus-zenbook-flip-90nb0rz2-m16080,Technoplace,has_dot
114658,22498.18,"22 498.18 DH","Samsung LH55VMTUBGB Direct view LED (DVLED) Intérieure (LH55VMTUBGBXEN)",samsung-lh55vmtubgb-direct-view-led-dvled-interieure-lh55vmtubgbxen,Technoplace,has_dot
115197,22520.4,"22 520.40 DH","Pc de bureau Asus Gamer ROG STRIX GA15 G15DK R5 (90PF02Q1-M01J40)",pc-de-bureau-asus-gamer-rog-strix-ga15-g15dk-r5-90pf02q1-m01j40,Technoplace,has_dot
115215,22520.4,"22 520.40 DH","Pc de bureau Asus Gamer ROG STRIX GA15 G15DK (90PF02Q1-M019H0)",pc-de-bureau-asus-gamer-rog-strix-ga15-g15dk-90pf02q1-m019h0,Technoplace,has_dot
140650,22542.3,"22 542.30 DH","Pc portable Gamer Asus ROG Flow X13 GV301RC-LJ004W, R7-6800HS, 16Go, RTX3050, Ecran 13.4"" UHD Tactile",pc-portable-gamer-asus-rog-flow-x13-gv301rc-lj004w-r7-6800hs-16go-rtx3050-ecran-13-4-uhd-tactile,Micromad,has_dot
113295,22558.53,"22 558.53 DH","HPE Aruba 2930F 48G 4SFP Swch (JL260A)",hpe-aruba-2930f-48g-4sfp-swch-jl260a,Technoplace,has_dot
142185,22580.4,"22 580.40 DH","QNAP TS-853BU-RP NAS Rack (2 U) Ethernet/LAN Noir J3455 (TS-853BU-RP-4G)",qnap-ts-853bu-rp-nas-rack-2-u-ethernet-lan-noir-j3455-ts-853bu-rp-4g,Technoplace,has_dot
139945,22612.8,"22 612.80 DH","HP Spectre x360 14-ef0002nk Hybride (2-en-1) 34,3 cm (13.5"") Écran tactile 3K2K Intel® Core™ i7 i7-1255U 16 Go LPDDR4x-SDRAM 512 Go SSD Wi-Fi 6E (802.11ax) Windows 11 Home Argent",hp-spectre-x360-14-ef0002nk-hybride-2-en-1-34-3-cm-13-5-ecran-tactile-3k2k-intel-r-core-i7-i7-1255u-16-go-lpddr4x-sdram-512-go-ssd-wi-fi-6e-802-11ax-windows-11-home-argent,Technoplace,has_dot
116622,22640.4,"22 640.40 DH","PC Portable Asus Zenbook Pro 15 UX535 (90NB0RW1-M06570)",pc-portable-asus-zenbook-pro-15-ux535-90nb0rw1-m06570,Technoplace,has_dot
115391,22653.34,"22 653.34 DH","Ordinateur Portable Lenovo Thinkpad T14s Gen 5 (21LS000MFE)",ordinateur-portable-lenovo-thinkpad-t14s-gen-5-21ls000mfe,Technoplace,has_dot
143742,22675.6,"22 675.60 DH","Reflex Canon EOS R boîtier + bague d'adaptation EF-EOS R (3075C023AA)",reflex-canon-eos-r-boitier-bague-d-adaptation-ef-eos-r-3075c023aa,Technoplace,has_dot
140321,22693.33,"22 693.33 DH","Pc Portable Lenovo ThinkPad T14 Gen 2 (20W000XHFE)",pc-portable-lenovo-think-pad-t14-gen-2-20w000xhfe,Technoplace,has_dot
140076,23053.33,"23 053.33 DH","HP ZBook 15 G6 i7-9750H 15.6"" Full HD 8 Go 256 Go SSD NVIDIA Quadro T1000 Windows 10 Pro Argent",hp-z-book-15-g6-i7-9750h-15-6-full-hd-8-go-256-go-ssd-nvidia-quadro-t1000-windows-10-pro-argent,Technoplace,has_dot
142152,23066.67,"23 066.67 DH","Synology DiskStation DS1823xs+ (DS1823XS+)",synology-disk-station-ds1823xs-ds1823xs,Technoplace,has_dot
116356,23096.4,"23 096.40 DH","Pc portable Dell G15 5511 (DL-G15-I7-3050TIRTX)",pc-portable-dell-g15-5511-dl-g15-i7-3050tirtx,Technoplace,has_dot
135560,23312.66,"23 312.66 DH","Traceur Canon imagePROGRAF TM-350 36"" 5 couleurs (6246C003AA)",traceur-canon-image-prograf-tm-350-36-5-couleurs-6246c003aa,Technoplace,has_dot
139350,23319.6,"23 319.60 DH","Ordinateur Portable Lenovo ThinkPad T14s Gen 4 (21F60068FE)",ordinateur-portable-lenovo-think-pad-t14s-gen-4-21f60068fe,Technoplace,has_dot
109271,23377.2,"23 377.20 DH","Epson EB-1785W",epson-eb-1785w,Technoplace,has_dot
116832,23452.8,"23 452.80 DH","Pc Portable HP ELITE DRAGONFLY i5 8è Gén 8Go 256Go SSD (8MK78EA)",pc-portable-hp-elite-dragonfly-i5-8e-gen-8go-256go-ssd-8mk78ea,Technoplace,has_dot
115555,23453.33,"23 453.33 DH","Ordinateur portable Asus Zenbook Duo UX8406MA-PZ277W (90NB12U1-M00JY0)",ordinateur-portable-asus-zenbook-duo-ux8406ma-pz277w-90nb12u1-m00jy0,Technoplace,has_dot
135558,23482.67,"23 482.67 DH","Imprimante Multifonction Laser Monochrome Canon imageRUNNER 2224iF (5941C001AA)",imprimante-multifonction-laser-monochrome-canon-image-runner-2224i-f-5941c001aa,Technoplace,has_dot
142458,23493.34,"23 493.34 DH","DELL PowerEdge R350 serveur 600 GB Rack (1 U) Intel Xeon E 2,8 GHz 16 GB 600 W (PER350CM1)",dell-power-edge-r350-serveur-600-gb-rack-1-u-intel-xeon-e-2-8-g-hz-16-gb-600-w-per350cm1,Technoplace,has_dot
134892,23543.47,"23 543.47 DH","Hewlett Packard Enterprise Aruba 6000 48G Class4 PoE 4SFP 370W Géré L3 Gigabit Ethernet (10/100/1000) Connexion Ethernet, suppor",hewlett-packard-enterprise-aruba-6000-48g-class4-po-e-4sfp-370w-gere-l3-gigabit-ethernet-10-100-1000-connexion-ethernet-suppor,Technoplace,has_dot
116430,23620.8,"23 620.80 DH","Pc Portable Lenovo Yoga 9 14ITL5 (82BG00DWFE)",pc-portable-lenovo-yoga-9-14itl5-82bg00dwfe,Technoplace,has_dot
116389,23733.6,"23 733.60 DH","Pc portable Asus Zenbook DUO UX482E (90NB0S51-M06270)",pc-portable-asus-zenbook-duo-ux482e-90nb0s51-m06270,Technoplace,has_dot
116599,23950.08,"23 950.08 DH","PC Portable Asus ROG Zephyrus M16 GU603Z (90NR0941-M001H0)",pc-portable-asus-rog-zephyrus-m16-gu603z-90nr0941-m001h0,Technoplace,has_dot
140098,23986.66,"23 986.66 DH","HP ZBook 17 G6 43,9 cm (17.3"") Full HD i7-9750H 8 Go 256 Go SSD NVIDIA Quadro T1000 Windows 10 Pro Argent",hp-z-book-17-g6-43-9-cm-17-3-full-hd-i7-9750h-8-go-256-go-ssd-nvidia-quadro-t1000-windows-10-pro-argent,Technoplace,has_dot
137192,23986.8,"23 986.80 DH","HP LaserJet Enterprise Flow Imprimante multifonction M528z, Impression, copie, scan, fax, Impression USB en façade; Numérisation vers e-mail; Impression recto-verso; Numérisation recto-verso",hp-laser-jet-enterprise-flow-imprimante-multifonction-m528z-impression-copie-scan-fax-impression-usb-en-facade-numerisation-vers-e-mail-impression-recto-verso-numerisation-recto-verso,Technoplace,has_dot
125817,23989.2,"23 989.20 DH","TV Samsung 75"" UHD SMART - Serie 7 (UA75RU7100SXMV)",tv-samsung-75-uhd-smart-serie-7-ua75ru7100sxmv,Technoplace,has_dot
140075,23998.8,"23 998.80 DH","Lenovo ThinkPad X1 Carbon i7-8550U 14"" Full HD 16 Go 512 Go SSD Windows 10 Pro Noir",lenovo-think-pad-x1-carbon-i7-8550u-14-full-hd-16-go-512-go-ssd-windows-10-pro-noir,Technoplace,has_dot
140061,24059.34,"24 059.34 DH","LENOVO Thinkpad X12 détachable i5-1130G7 12,3"" 8GB 512GB SSD Win 10 pro Black (20UW0008FE)",lenovo-thinkpad-x12-detachable-i5-1130g7-12-3-8gb-512gb-ssd-win-10-pro-black-20uw0008fe,Technoplace,has_dot
140652,24159.6,"24 159.60 DH","Pc portable Gamer Asus ROG Flow X13 GV301RC-LJ004W, R7-6800HS, 16Go, RTX3050, Ecran 13.4"" UHD Tactile",pc-portable-gamer-asus-rog-flow-x13-gv301rc-lj004w-r7-6800hs-16go-rtx3050-ecran-13-4-uhd-tactile,Technoplace,has_dot
140420,24169.6,"24 169.60 DH","PC Portable Lenovo ThinkPad T15 Gen 2 (20W400RBFE)",pc-portable-lenovo-think-pad-t15-gen-2-20w400rbfe,Technoplace,has_dot
140426,24169.6,"24 169.60 DH","PC Portable Lenovo ThinkPad T14 Gen 2 Intel (20W0013LFE)",pc-portable-lenovo-think-pad-t14-gen-2-intel-20w0013lfe,Technoplace,has_dot
115176,24333.6,"24 333.60 DH","Pc de bureau Asus Gamer ROG STRIX GA15 G15DK (90PF02Q1-M017Z0)",pc-de-bureau-asus-gamer-rog-strix-ga15-g15dk-90pf02q1-m017z0,Technoplace,has_dot
115222,24333.6,"24 333.60 DH","Ordinateur de bureau Asus Gamer ROG STRIX GA15 G15DK (90PF02Q1-M01J50)",ordinateur-de-bureau-asus-gamer-rog-strix-ga15-g15dk-90pf02q1-m01j50,Technoplace,has_dot
116496,24386.4,"24 386.40 DH","Pc portable Dell Mobile Precision 3570 (DL-PR3570M-I7)",pc-portable-dell-mobile-precision-3570-dl-pr3570m-i7,Technoplace,has_dot
116719,24399.6,"24 399.60 DH","PC Portable ASUS ROG Strix G15 G513RM-HQ003W / Ryzen 7 6800H / 16 Go / Gris",pc-portable-asus-rog-strix-g15-g513rm-hq003w-ryzen-7-6800h-16-go-gris,Technoplace,has_dot
109111,24400.67,"24 400.67 DH","Epson EB-L520U",epson-eb-l520u,Technoplace,has_dot
115193,24531.54,"24 531.54 DH","Pc de bureau Asus Gamer ROG STRIX G15 G15CF (90PF03C2-M008A0)",pc-de-bureau-asus-gamer-rog-strix-g15-g15cf-90pf03c2-m008a0,Micromad,has_dot
113619,24538.8,"24 538.80 DH","Lexmark CX820de Laser A4 1200 x 1200 DPI 50 ppm",lexmark-cx820de-laser-a4-1200-x-1200-dpi-50-ppm,Technoplace,has_dot
140431,24545.87,"24 545.87 DH","PC Portable Lenovo ThinkPad T15 Gen 2 (20W400QXFE)",pc-portable-lenovo-think-pad-t15-gen-2-20w400qxfe,Technoplace,has_dot
115529,24653.33,"24 653.33 DH","Asus Zenbook UX8406MA Ordinateur Portable Ultra 9 (90NB12U1-M00EC0)",asus-zenbook-ux8406ma-ordinateur-portable-ultra-9-90nb12u1-m00ec0,Technoplace,has_dot
142439,24667.2,"24 667.20 DH","Hewlett Packard Enterprise ProLiant ML110 Gen10 serveur Tour (4.5U) Intel® Xeon® Silver 2,1 GHz 16 Go 800 W (P21440-421)",hewlett-packard-enterprise-pro-liant-ml110-gen10-serveur-tour-4-5u-intel-r-xeon-r-silver-2-1-g-hz-16-go-800-w-p21440-421,Technoplace,has_dot
142171,24705.6,"24 705.60 DH","QNAP TS-1263XU-RP NAS Rack (2 U) Ethernet/LAN Noir GX-420MC",qnap-ts-1263xu-rp-nas-rack-2-u-ethernet-lan-noir-gx-420mc,Technoplace,has_dot
109361,24773.33,"24 773.33 DH","Epson EB-2265U",epson-eb-2265u,Technoplace,has_dot
140318,24786.67,"24 786.67 DH","Pc Portable Lenovo ThinkPad X13 Gen 1 (20T2000PFE)",pc-portable-lenovo-think-pad-x13-gen-1-20t2000pfe,Technoplace,has_dot
140643,24811.05,"24 811.05 DH","Pc portable ASUS ROG ZEPHYRUS GA503RM-HQ003W, R7-6800H, 16Go, RTX3060,Ecran 15.3"" WQHD 240Hz",pc-portable-asus-rog-zephyrus-ga503rm-hq003w-r7-6800h-16go-rtx3060-ecran-15-3-wqhd-240hz,Micromad,has_dot
115194,25066.8,"25 066.80 DH","Pc de bureau Asus Gamer ROG STRIX G15 G15CF (90PF03C2-M008A0)",pc-de-bureau-asus-gamer-rog-strix-g15-g15cf-90pf03c2-m008a0,Technoplace,has_dot
115217,25066.8,"25 066.80 DH","Pc de bureau Asus GAMER ROG STRIX GT15 G15CF (90PF03C2-M00R60)",pc-de-bureau-asus-gamer-rog-strix-gt15-g15cf-90pf03c2-m00r60,Technoplace,has_dot
123294,25207.5,"25 207.50 DH","Ordinateur Portable Lenovo Thinkpad L14 Gen 4 (21H1005CFE)",ordinateur-portable-lenovo-thinkpad-l14-gen-4-21h1005cfe,"Bestmark Maroc",has_dot
139356,25207.5,"25 207.50 DH","Ordinateur Portable Lenovo Thinkpad X1 Carbon Gen 11 (21HM005PFE)",ordinateur-portable-lenovo-thinkpad-x1-carbon-gen-11-21hm005pfe,"Bestmark Maroc",has_dot
143852,25453.33,"25 453.33 DH","Objectif Canon EF 16-35mm f/2.8L III USM (0573C005AA)",objectif-canon-ef-16-35mm-f-2-8l-iii-usm-0573c005aa,Technoplace,has_dot
135599,25583.33,"25 583.33 DH","Imprimante Canon imageRUNNER ADVANCE DX C357i Multifonction Laser Couleur (3881C005AA)",imprimante-canon-image-runner-advance-dx-c357i-multifonction-laser-couleur-3881c005aa,"Bestmark Maroc",has_dot
117318,25658.4,"25 658.40 DH","SERVEUR DELL R250 Xeon E-2314",serveur-dell-r250-xeon-e-2314,Technoplace,has_dot
136081,25666.92,"25 666.92 DH","Imprimante A3 Multifonction Laser Monochrome Canon imageRUNNER 2630i (3809C004AA)",imprimante-a3-multifonction-laser-monochrome-canon-image-runner-2630i-3809c004aa,Technoplace,has_dot
117156,25691.33,"25 691.33 DH","HP Scanjet Enterprise Flow N6600 fnw1 Numériseur à plat et adf 1200 x 1200 DPI A4 Blanc",hp-scanjet-enterprise-flow-n6600-fnw1-numeriseur-a-plat-et-adf-1200-x-1200-dpi-a4-blanc,Technoplace,has_dot
109106,25746.19,"25 746.19 DH","Epson EB-2165W",epson-eb-2165w,Technoplace,has_dot
116198,25852.8,"25 852.80 DH","HP Elite x360 1040 G9 i7-1255U Hybride (2-en-1) 14"" Écran tactile WUXGA 16 Go 512 Go SSD Argent",hp-elite-x360-1040-g9-i7-1255u-hybride-2-en-1-14-ecran-tactile-wuxga-16-go-512-go-ssd-argent,Technoplace,has_dot
116596,25959.6,"25 959.60 DH","PC Portable Asus ROG Zephyrus G14 GA401QE (90NR05R6-M03990)",pc-portable-asus-rog-zephyrus-g14-ga401qe-90nr05r6-m03990,Technoplace,has_dot
109430,26103.04,"26 103.04 DH","Epson EB-2255U",epson-eb-2255u,Technoplace,has_dot
140512,26360.63,"26 360.63 DH","HP EliteBook x360 1030 G8 i7-1165G7 Hybride (2-en-1) 33,8 cm (13.3"") Écran tactile Full HD 16 Go 512 Go SSD Windows 10 Pro Argent",hp-elite-book-x360-1030-g8-i7-1165g7-hybride-2-en-1-33-8-cm-13-3-ecran-tactile-full-hd-16-go-512-go-ssd-windows-10-pro-argent,Technoplace,has_dot
136039,26644.54,"26 644.54 DH","Imprimante Multifonction Laser Couleur A3 Canon Laser imageRUNNER ADVANCE DX C3720i (3858C005AA)",imprimante-multifonction-laser-couleur-a3-canon-laser-image-runner-advance-dx-c3720i-3858c005aa,Technoplace,has_dot
116238,26653.2,"26 653.20 DH","LENOVO Thinkpad X1 carbon i7-8565U 14 16GB - 1TB W",lenovo-thinkpad-x1-carbon-i7-8565u-14-16gb-1tb-w,Technoplace,has_dot
115420,26653.33,"26 653.33 DH","Ordinateur portable HP Elite Dragonfly G4 (96Z82ET)",ordinateur-portable-hp-elite-dragonfly-g4-96z82et,Technoplace,has_dot
142375,26666.4,"26 666.40 DH","HPE ProLiant DL380 Gen10 serveur Rack (2 U) Intel® Xeon® Bronze 3204 1,9 GHz 16 Go 500 W",hpe-pro-liant-dl380-gen10-serveur-rack-2-u-intel-r-xeon-r-bronze-3204-1-9-g-hz-16-go-500-w,Technoplace,has_dot
140644,26707.2,"26 707.20 DH","Pc portable ASUS ROG ZEPHYRUS GA503RM-HQ003W, R7-6800H, 16Go, RTX3060,Ecran 15.3"" WQHD 240Hz",pc-portable-asus-rog-zephyrus-ga503rm-hq003w-r7-6800h-16go-rtx3060-ecran-15-3-wqhd-240hz,Technoplace,has_dot
139939,26881.2,"26 881.20 DH","HP EliteBook 840 G9 Ordinateur portable 35,6 cm (14"") Full HD Intel® Core™ i7 i7-1255U 16 Go DDR5-SDRAM 512 Go SSD Windows 11 Pro Argent",hp-elite-book-840-g9-ordinateur-portable-35-6-cm-14-full-hd-intel-r-core-i7-i7-1255u-16-go-ddr5-sdram-512-go-ssd-windows-11-pro-argent,Technoplace,has_dot
142442,26881.2,"26 881.20 DH","Serveur tour PowerEdge T340 (PET340MM1)",serveur-tour-power-edge-t340-pet340mm1,Technoplace,has_dot
135002,26972.93,"26 972.93 DH","Hewlett Packard Enterprise Aruba 2930F 24G PoE+ 4SFP+ Géré L3 Gigabit Ethernet (10/100/1000) Connexion Ethernet, supportant l'alimentation via ce port (PoE) 1U Gris (JL255A)",hewlett-packard-enterprise-aruba-2930f-24g-po-e-4sfp-gere-l3-gigabit-ethernet-10-100-1000-connexion-ethernet-supportant-l-alimentation-via-ce-port-po-e-1u-gris-jl255a,Technoplace,has_dot
141929,27018.67,"27 018.67 DH","Scanner Canon imageFORMULA ScanFront 400 (1255C003AB)",scanner-canon-image-formula-scan-front-400-1255c003ab,Technoplace,has_dot
115412,27041.33,"27 041.33 DH","DELL Latitude 7350 Ultra 7 165U Ordinateur Portable",dell-latitude-7350-ultra-7-165u-ordinateur-portable,Technoplace,has_dot
140526,27103.73,"27 103.73 DH","PC Portable Convertible HP EliteBook x360 1030 G8 (4Z1J4ES)",pc-portable-convertible-hp-elite-book-x360-1030-g8-4z1j4es,Technoplace,has_dot
116706,27135.36,"27 135.36 DH","Pc portable ASUS ROG Zephyrus M16 GU603ZM-LS001W, I7-12ème, RTX3060, Ecran 16"" WUXGA 165Hz",pc-portable-asus-rog-zephyrus-m16-gu603zm-ls001w-i7-12eme-rtx3060-ecran-16-wuxga-165hz,Technoplace,has_dot
142423,27277.2,"27 277.20 DH","HPE ProLiant DL360 Gen10 serveur Rack (1 U) Intel® Xeon® 3106 1,7 GHz 16 Go 500 W",hpe-pro-liant-dl360-gen10-serveur-rack-1-u-intel-r-xeon-r-3106-1-7-g-hz-16-go-500-w,Technoplace,has_dot
142496,27466.8,"27 466.80 DH","Hewlett Packard Enterprise ProLiant DL360 Gen10 serveur 26,4 To 2,1 GHz 16 Go Rack (1 U) Intel Xeon Silver 500 W DDR4-SDRAM",hewlett-packard-enterprise-pro-liant-dl360-gen10-serveur-26-4-to-2-1-g-hz-16-go-rack-1-u-intel-xeon-silver-500-w-ddr4-sdram,Technoplace,has_dot
